show_id,title,platform,genre,release_year,season_number,episode_number,episode_duration_min,pacing_score,hook_strength,dialogue_density,visual_intensity,avg_watch_percentage,pause_count,rewind_count,skip_intro,cognitive_load,attention_required,night_watch_safe,drop_off,drop_off_probability,retention_risk
239526,Dreams of Liberty,Hulu,Drama,2024,1,8,51,3,7,high,9,40,6,4,0,9,high,0,1,0.645,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,9,51,5,8,low,7,68,6,4,0,5,medium,0,0,0.384,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,10,51,3,4,high,5,26,2,0,1,9,high,0,1,0.713,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,11,51,6,4,low,9,59,2,4,1,5,medium,0,0,0.445,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,12,51,3,5,low,7,40,6,1,1,7,high,0,1,0.615,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,13,51,4,3,low,7,40,4,3,1,7,high,0,1,0.625,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,14,51,3,5,high,5,36,6,0,1,9,high,0,1,0.693,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,15,51,4,7,low,4,55,3,0,0,7,high,0,0,0.487,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,16,51,6,3,medium,3,51,3,0,1,5,medium,0,0,0.505,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,17,51,3,3,high,7,20,4,4,1,9,high,0,1,0.775,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,18,51,6,4,high,9,49,3,2,1,7,high,0,0,0.559,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,19,51,4,8,high,4,44,1,2,0,9,high,0,0,0.562,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,20,51,3,4,high,9,23,9,1,1,9,high,0,1,0.796,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,21,51,3,3,low,5,35,2,0,1,7,high,0,1,0.628,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,22,51,3,3,medium,3,34,3,0,1,7,high,0,1,0.642,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,23,51,6,7,medium,7,69,2,4,0,5,medium,0,0,0.355,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,24,51,6,8,low,5,79,3,0,0,5,medium,0,0,0.304,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,25,51,4,8,low,7,51,3,2,0,7,high,0,0,0.49,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,26,51,6,8,medium,9,82,1,4,0,5,medium,0,0,0.271,low
239526,Dreams of Liberty,Hulu,Drama,2024,1,27,51,6,6,high,9,55,0,6,0,7,high,0,0,0.472,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,28,51,4,3,low,3,45,3,1,1,7,high,0,0,0.593,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,29,51,5,5,low,3,61,1,0,1,5,medium,0,0,0.411,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,30,51,5,4,low,4,48,5,1,1,5,medium,0,0,0.524,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,31,51,6,5,high,9,57,6,4,1,7,high,0,0,0.538,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,32,51,4,4,medium,3,39,4,0,1,7,high,0,1,0.615,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,33,51,5,6,high,4,55,7,0,0,7,high,0,0,0.542,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,34,51,5,3,medium,6,47,1,4,1,5,medium,0,0,0.503,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,35,51,4,4,low,9,39,2,1,1,7,high,0,0,0.595,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,36,51,4,6,medium,3,51,3,2,0,7,high,0,0,0.52,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,37,51,5,5,medium,7,63,4,3,1,5,medium,0,0,0.431,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,38,51,4,3,medium,9,39,5,4,1,7,high,0,1,0.64,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,39,51,5,8,high,9,63,1,3,0,7,high,0,0,0.416,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,40,51,4,6,low,9,43,7,2,0,7,high,0,0,0.596,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,41,51,3,6,low,6,41,5,2,0,7,high,0,0,0.586,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,42,51,6,8,high,6,72,4,3,0,7,high,0,0,0.406,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,43,51,4,8,low,6,58,7,1,0,7,high,0,0,0.499,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,44,51,4,6,low,4,57,5,0,0,7,high,0,0,0.514,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,45,51,5,6,medium,7,62,4,1,0,5,medium,0,0,0.421,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,46,51,5,7,low,6,64,2,0,0,5,medium,0,0,0.377,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,47,51,4,7,low,6,58,2,2,0,7,high,0,0,0.464,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,48,51,3,3,low,9,32,4,1,1,7,high,0,1,0.661,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,49,51,3,3,low,7,36,3,1,1,7,high,0,1,0.633,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,50,51,5,6,high,7,55,2,3,0,7,high,0,0,0.492,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,51,51,4,4,high,4,30,7,2,1,9,high,0,1,0.745,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,52,51,4,8,medium,7,61,1,5,0,7,high,0,0,0.425,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,53,51,6,4,low,5,61,2,2,1,5,medium,0,0,0.435,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,54,51,4,8,low,4,56,2,0,0,7,high,0,0,0.458,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,55,51,5,4,low,6,61,2,8,1,5,medium,0,0,0.435,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,56,51,5,3,low,3,52,8,0,1,5,medium,0,0,0.551,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,57,51,5,8,medium,9,71,1,3,0,5,medium,0,0,0.321,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,58,51,4,4,low,5,38,5,1,1,7,high,0,1,0.629,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,59,51,6,6,medium,9,62,0,3,0,5,medium,0,0,0.381,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,60,51,6,6,medium,3,71,5,2,0,5,medium,0,0,0.391,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,61,51,6,3,high,8,51,7,4,1,7,high,0,1,0.605,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,62,51,4,5,low,6,41,1,1,1,7,high,0,0,0.56,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,63,51,5,4,medium,4,59,5,1,1,5,medium,0,0,0.474,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,64,51,3,3,high,5,13,3,6,1,9,high,0,1,0.796,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,65,51,4,7,high,9,45,1,5,0,9,high,0,0,0.573,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,66,51,4,8,high,3,43,7,0,0,9,high,0,1,0.627,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,67,51,4,8,low,6,54,8,1,0,7,high,0,0,0.527,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,68,51,6,5,medium,6,70,1,2,1,5,medium,0,0,0.37,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,69,51,3,4,medium,8,46,5,4,1,7,high,0,0,0.593,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,70,51,6,5,high,7,58,5,2,1,7,high,0,0,0.524,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,71,51,5,3,high,8,40,3,0,1,7,high,0,1,0.615,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,72,51,3,6,medium,8,45,4,0,0,7,high,0,0,0.558,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,73,51,6,3,low,5,51,5,3,1,5,medium,0,0,0.525,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,74,51,6,8,medium,8,83,1,3,0,5,medium,0,0,0.267,low
239526,Dreams of Liberty,Hulu,Drama,2024,1,75,51,5,8,high,6,58,4,2,0,7,high,0,0,0.469,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,76,51,6,6,medium,9,62,4,2,0,5,medium,0,0,0.421,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,77,51,6,7,low,6,64,2,3,0,5,medium,0,0,0.377,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,78,51,5,7,high,8,56,3,6,0,7,high,0,0,0.483,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,79,51,3,4,high,4,23,2,2,1,9,high,0,1,0.727,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,80,51,6,6,high,5,59,1,0,0,7,high,0,0,0.465,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,81,51,6,7,medium,8,66,3,2,0,5,medium,0,0,0.378,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,82,51,4,5,high,5,34,4,2,1,9,high,0,1,0.682,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,83,51,5,6,medium,4,68,5,1,0,5,medium,0,0,0.404,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,84,51,5,5,medium,8,58,2,1,1,5,medium,0,0,0.434,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,85,51,4,3,low,3,43,3,2,1,7,high,0,1,0.602,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,86,51,4,6,high,6,42,2,5,0,9,high,0,1,0.611,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,87,51,4,5,low,8,45,4,1,1,7,high,0,0,0.573,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,88,51,3,4,medium,4,40,0,2,1,7,high,0,0,0.57,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,89,51,5,4,low,5,56,4,1,1,5,medium,0,0,0.478,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,90,51,6,8,medium,4,71,1,3,0,5,medium,0,0,0.321,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,91,51,5,4,low,8,49,2,0,1,5,medium,0,0,0.49,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,92,51,6,8,low,5,73,1,3,0,5,medium,0,0,0.311,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,93,51,6,4,medium,9,63,3,4,1,5,medium,0,0,0.436,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,94,51,6,6,high,7,52,6,2,0,7,high,0,0,0.546,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,95,51,4,3,low,4,35,5,2,1,7,high,0,1,0.658,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,96,51,3,4,low,5,38,4,2,1,7,high,0,1,0.619,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,97,51,4,4,low,9,42,4,3,1,7,high,0,1,0.601,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,98,51,6,6,high,9,57,2,2,0,7,high,0,0,0.484,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,99,51,3,8,low,8,51,1,2,0,7,high,0,0,0.47,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,100,51,3,4,low,9,26,3,1,1,7,high,0,1,0.663,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,101,51,5,4,low,4,52,3,1,1,5,medium,0,0,0.486,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,102,51,5,3,high,7,42,2,3,1,7,high,0,0,0.596,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,103,51,5,5,medium,3,62,3,1,1,5,medium,0,0,0.426,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,104,51,6,4,medium,3,65,2,1,1,5,medium,0,0,0.417,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,105,51,3,3,medium,4,33,2,1,1,7,high,0,1,0.636,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,106,51,3,7,high,5,38,2,1,0,9,high,0,1,0.614,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,107,51,5,5,high,7,66,2,5,1,7,high,0,0,0.458,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,108,51,3,6,medium,6,46,3,2,0,7,high,0,0,0.543,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,109,51,6,5,high,6,51,2,3,1,7,high,0,0,0.525,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,110,51,4,8,high,9,54,3,2,0,9,high,0,0,0.537,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,111,51,3,8,high,6,45,4,3,0,9,high,0,0,0.588,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,112,51,5,3,medium,5,48,5,2,1,5,medium,0,0,0.539,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,113,51,3,4,medium,5,36,4,2,1,7,high,0,1,0.628,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,114,51,5,6,low,6,61,3,1,0,5,medium,0,0,0.415,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,115,51,3,5,low,9,33,4,1,1,7,high,0,1,0.626,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,116,51,3,5,low,5,35,8,2,1,7,high,0,1,0.657,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,117,51,4,4,high,6,29,1,3,1,9,high,0,1,0.69,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,118,51,6,7,medium,9,62,5,0,0,5,medium,0,0,0.416,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,119,51,3,3,low,7,46,4,0,1,7,high,0,0,0.598,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,120,51,5,5,medium,3,63,1,0,1,5,medium,0,0,0.402,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,121,51,6,8,high,4,64,1,0,0,7,high,0,0,0.412,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,122,51,5,8,medium,6,71,3,0,0,5,medium,0,0,0.341,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,123,51,4,8,low,7,54,2,4,0,7,high,0,0,0.467,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,124,51,3,4,low,5,47,3,0,1,7,high,0,0,0.569,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,125,51,5,8,low,8,71,0,5,0,5,medium,0,0,0.31,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,126,51,4,6,low,6,47,6,4,0,7,high,0,0,0.569,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,127,51,4,3,low,6,39,1,2,1,7,high,0,1,0.6,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,128,51,6,3,low,8,54,2,1,1,5,medium,0,0,0.482,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,129,51,3,8,medium,3,62,5,0,0,7,high,0,0,0.461,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,130,51,6,4,medium,4,51,2,1,1,5,medium,0,0,0.481,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,131,51,6,6,high,3,57,2,2,0,7,high,0,0,0.484,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,132,51,4,3,medium,9,41,5,3,1,7,high,0,1,0.631,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,133,51,6,6,low,6,65,1,2,0,5,medium,0,0,0.378,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,134,51,3,5,medium,8,48,3,3,1,7,high,0,0,0.549,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,135,51,6,3,low,5,53,1,2,1,5,medium,0,0,0.476,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,136,51,5,7,low,8,71,5,4,0,5,medium,0,0,0.376,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,137,51,3,7,high,5,49,6,1,0,9,high,0,1,0.605,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,138,51,4,5,medium,7,48,2,2,1,7,high,0,0,0.539,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,139,51,3,8,high,6,54,5,2,0,9,high,0,0,0.557,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,140,51,3,5,high,3,22,3,1,1,9,high,0,1,0.726,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,141,51,4,7,medium,7,49,4,1,0,7,high,0,0,0.524,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,142,51,4,6,high,4,43,8,1,0,9,high,0,1,0.667,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,143,51,4,5,medium,5,45,4,0,1,7,high,0,0,0.573,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,144,51,6,5,low,7,59,2,2,1,5,medium,0,0,0.43,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,145,51,5,8,medium,8,71,1,0,0,5,medium,0,0,0.321,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,146,51,3,7,high,7,45,5,1,0,9,high,0,1,0.613,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,147,51,3,6,medium,3,44,2,2,0,7,high,0,0,0.542,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,148,51,4,6,low,5,38,3,1,0,7,high,0,0,0.579,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,149,51,3,7,high,3,41,5,0,0,9,high,0,1,0.631,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,150,51,6,3,medium,7,56,3,0,1,5,medium,0,0,0.483,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,151,51,4,3,low,9,34,6,3,1,7,high,0,1,0.672,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,152,51,4,4,medium,4,38,3,1,1,7,high,0,1,0.609,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,153,51,5,5,low,7,52,2,4,1,5,medium,0,0,0.461,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,154,51,3,5,high,4,37,7,2,1,9,high,0,1,0.699,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,155,51,4,4,high,9,36,4,6,1,9,high,0,1,0.688,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,156,51,6,5,medium,5,64,2,0,1,5,medium,0,0,0.407,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,157,51,5,7,low,6,65,1,4,0,5,medium,0,0,0.362,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,158,51,5,7,medium,6,77,3,2,0,5,medium,0,0,0.329,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,159,51,3,5,low,8,46,3,6,1,7,high,0,0,0.558,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,160,51,6,7,low,5,63,1,3,0,5,medium,0,0,0.371,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,161,51,3,5,medium,6,43,5,1,1,7,high,0,0,0.592,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,162,51,5,8,low,8,73,2,7,0,5,medium,0,0,0.322,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,163,51,6,8,high,5,67,3,1,0,7,high,0,0,0.418,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,164,51,3,6,high,8,46,4,5,0,9,high,0,1,0.613,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,165,51,3,6,low,8,47,5,0,0,7,high,0,0,0.558,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,166,51,3,4,medium,6,37,4,1,1,7,high,0,1,0.624,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,167,51,3,6,low,4,41,3,2,0,7,high,0,0,0.566,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,168,51,4,4,medium,7,45,5,1,1,7,high,0,0,0.598,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,169,51,6,3,medium,6,55,1,3,1,5,medium,0,0,0.467,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,170,51,3,6,medium,5,45,5,2,0,7,high,0,0,0.568,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,171,51,6,5,low,9,58,0,1,1,5,medium,0,0,0.414,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,172,51,3,8,high,3,42,1,1,0,9,high,0,0,0.571,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,173,51,4,3,high,7,24,2,3,1,9,high,0,1,0.737,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,174,51,6,7,medium,9,78,5,0,0,5,medium,0,0,0.344,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,175,51,6,5,high,6,49,7,3,1,7,high,0,0,0.584,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,176,51,3,8,medium,8,49,5,6,0,7,high,0,0,0.519,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,177,51,6,8,low,3,80,4,2,0,5,medium,0,0,0.31,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,178,51,6,5,medium,3,57,0,1,1,5,medium,0,0,0.419,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,179,51,4,5,medium,6,36,4,1,1,7,high,0,1,0.613,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,180,51,4,5,medium,7,52,4,1,1,7,high,0,0,0.541,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,181,51,5,3,low,9,46,0,3,1,5,medium,0,0,0.498,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,182,51,5,3,medium,9,46,4,0,1,5,medium,0,0,0.538,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,183,51,4,7,high,8,47,5,2,0,9,high,0,1,0.604,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,184,51,3,4,medium,3,41,2,2,1,7,high,0,0,0.586,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,185,51,5,4,low,9,60,4,3,1,5,medium,0,0,0.46,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,186,51,5,6,medium,6,59,1,2,0,5,medium,0,0,0.405,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,187,51,6,7,medium,3,65,2,1,0,5,medium,0,0,0.372,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,188,51,4,6,high,3,43,4,2,0,9,high,0,1,0.627,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,189,51,5,7,low,8,69,2,1,0,5,medium,0,0,0.355,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,190,51,5,5,high,6,40,4,2,1,7,high,0,0,0.595,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,191,51,4,5,high,7,37,5,2,1,9,high,0,1,0.679,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,192,51,3,3,high,8,21,4,1,1,9,high,0,1,0.771,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,193,51,4,6,low,7,49,2,5,0,7,high,0,0,0.519,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,194,51,3,6,low,5,45,3,1,0,7,high,0,0,0.548,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,195,51,3,3,low,3,34,4,1,1,7,high,0,1,0.652,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,196,51,4,7,low,5,55,7,2,0,7,high,0,0,0.527,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,197,51,5,3,high,4,34,1,1,1,7,high,0,1,0.622,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,198,51,6,8,high,8,69,5,1,0,7,high,0,0,0.429,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,199,51,4,6,high,9,53,4,3,0,9,high,0,0,0.582,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,200,51,4,3,low,8,41,2,1,1,7,high,0,1,0.601,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,201,51,5,7,medium,6,72,2,2,0,5,medium,0,0,0.341,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,202,51,3,6,high,3,40,0,0,0,9,high,0,1,0.6,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,203,51,4,7,medium,4,51,1,2,0,7,high,0,0,0.485,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,204,51,3,7,high,4,39,1,0,0,9,high,0,1,0.6,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,205,51,5,4,low,4,56,5,2,1,5,medium,0,0,0.488,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,206,51,4,3,low,5,38,3,2,1,7,high,0,1,0.624,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,207,51,4,4,low,3,37,5,1,1,7,high,0,1,0.634,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,208,51,5,5,medium,9,57,5,1,1,5,medium,0,0,0.469,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,209,51,6,8,high,9,67,3,2,0,7,high,0,0,0.418,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,210,51,3,5,high,8,35,3,2,1,9,high,0,1,0.667,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,211,51,4,3,high,4,24,3,0,1,9,high,0,1,0.747,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,212,51,3,6,high,3,31,6,1,0,9,high,0,1,0.701,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,213,51,5,4,high,5,42,4,0,1,7,high,0,1,0.601,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,214,51,5,4,high,4,33,4,1,1,7,high,0,1,0.641,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,215,51,5,5,high,3,48,4,0,1,7,high,0,0,0.559,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,216,51,4,7,high,9,44,5,3,0,9,high,0,1,0.617,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,217,51,4,7,medium,8,56,4,5,0,7,high,0,0,0.493,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,218,51,5,4,low,3,53,1,1,1,5,medium,0,0,0.462,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,219,51,6,5,high,3,61,3,0,1,7,high,0,0,0.491,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,220,51,5,7,medium,6,59,2,5,0,5,medium,0,0,0.4,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,221,51,5,4,medium,4,65,2,1,1,5,medium,0,0,0.417,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,222,51,3,3,high,4,23,3,0,1,9,high,0,1,0.752,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,223,51,3,3,high,7,22,4,2,1,9,high,0,1,0.766,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,224,51,6,3,medium,8,58,3,1,1,5,medium,0,0,0.474,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,225,51,4,4,high,4,38,7,1,1,9,high,0,1,0.709,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,226,51,5,3,low,3,46,1,0,1,5,medium,0,0,0.508,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,227,51,6,4,high,3,51,3,1,1,7,high,0,0,0.55,medium
239526,Dreams of Liberty,Hulu,Drama,2024,1,228,51,3,6,high,9,35,4,1,0,9,high,0,1,0.663,high
239526,Dreams of Liberty,Hulu,Drama,2024,1,229,51,3,6,low,4,48,3,2,0,7,high,0,0,0.534,medium
